YEAR,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1974,aaroh101,empty,169,155,41,80,9,0,10,0,10,14,0,18,0,0,0,0,0
1974,aaroh101,loaded,12,10,5,11,0,0,2,2,15,0,0,0,0,0,0,2,0
1974,aaroh101,menon,213,185,50,87,7,0,10,2,59,25,6,11,6,0,1,2,0
1974,aaroh101,scoring,124,105,31,54,5,0,6,2,50,17,6,8,3,0,0,2,0
1974,acosc101,menon,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1974,acosc101,scoring,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1974,akerj102,empty,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
1974,akerj102,menon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,akerj102,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,alexm101,empty,40,31,6,9,1,1,0,0,0,8,0,7,0,1,0,0,0
1974,alexm101,menon,34,23,5,6,1,0,0,0,0,4,1,5,2,0,7,0,0
1974,alexm101,scoring,15,12,2,2,0,0,0,0,0,2,1,3,0,0,1,0,0
1974,alled101,empty,271,240,76,136,15,0,15,0,15,31,0,44,0,0,0,0,0
1974,alled101,loaded,8,8,1,4,0,0,1,1,5,0,0,1,2,0,0,0,0
1974,alled101,menon,254,222,63,124,8,1,17,1,73,26,9,45,16,1,0,5,0
1974,alled101,scoring,139,115,34,65,5,1,8,1,54,19,9,20,7,0,0,5,0
1974,almob001,empty,26,25,8,9,1,0,0,0,0,1,0,6,0,0,0,0,0
1974,almob001,loaded,2,2,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0
1974,almob001,menon,14,13,4,4,0,0,0,0,3,1,0,3,0,0,0,0,0
1974,almob001,scoring,6,6,2,2,0,0,0,0,3,0,0,2,0,0,0,0,0
1974,aloms101,empty,206,195,43,48,5,0,0,0,0,11,0,19,0,0,0,0,0
1974,aloms101,loaded,9,8,3,4,1,0,0,0,8,0,0,0,0,0,0,1,0
1974,aloms101,menon,150,138,44,52,3,1,1,0,28,5,0,14,7,0,5,2,0
1974,aloms101,scoring,88,84,25,29,1,0,1,0,26,2,0,7,3,0,0,2,0
1974,alouf101,empty,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1974,alouf101,loaded,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,alouf101,menon,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1974,alouf101,scoring,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1974,alouj101,empty,138,133,37,51,8,0,2,0,2,4,0,8,0,1,0,0,0
1974,alouj101,loaded,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1974,alouj101,menon,94,87,22,22,0,0,0,0,13,1,1,1,9,1,3,2,0
1974,alouj101,scoring,50,45,11,11,0,0,0,0,13,1,1,1,2,1,1,2,0
1974,aloum101,empty,52,50,11,14,3,0,0,0,0,2,0,3,0,0,0,0,0
1974,aloum101,loaded,4,3,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0
1974,aloum101,menon,36,31,5,5,0,0,0,0,3,3,1,3,3,0,1,1,0
1974,aloum101,scoring,24,21,2,2,0,0,0,0,3,2,1,3,3,0,0,1,0
1974,alval101,empty,98,92,12,14,2,0,0,0,0,6,0,14,0,0,0,0,0
1974,alval101,loaded,6,5,1,1,0,0,0,0,3,0,0,0,1,0,0,1,0
1974,alval101,menon,77,68,19,21,2,0,0,0,13,2,0,7,4,0,5,2,0
1974,alval101,scoring,47,39,9,10,1,0,0,0,12,2,0,5,1,0,4,2,0
1974,alvao102,menon,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,anded101,empty,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,anded101,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1974,anded101,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1974,andem101,empty,245,235,55,78,12,1,3,0,3,10,0,48,0,0,0,0,0
1974,andem101,loaded,14,12,2,2,0,0,0,0,6,2,0,2,2,0,0,0,0
1974,andem101,menon,190,160,44,62,10,1,2,0,31,27,13,27,14,0,0,3,0
1974,andem101,scoring,124,99,27,39,4,1,2,0,30,22,13,21,5,0,0,3,0
1974,apodb101,empty,16,15,2,3,1,0,0,0,0,1,0,3,0,0,0,0,0
1974,apodb101,loaded,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1974,apodb101,menon,14,10,1,2,1,0,0,0,2,2,0,3,0,0,1,1,0
1974,apodb101,scoring,10,6,0,0,0,0,0,0,1,2,0,2,0,0,1,1,0
1974,arlis101,empty,7,7,1,2,1,0,0,0,0,0,0,2,0,0,0,0,0
1974,arlis101,loaded,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1974,arlis101,menon,12,11,1,1,0,0,0,0,0,0,0,5,1,0,1,0,0
1974,arlis101,scoring,6,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1974,armbe101,empty,4,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,armbe101,menon,4,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1974,armbe101,scoring,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1974,arnoc101,empty,106,99,19,23,2,1,0,0,0,7,0,16,0,0,0,0,0
1974,arnoc101,loaded,3,1,1,1,0,0,0,0,3,1,0,0,0,1,0,0,0
1974,arnoc101,menon,86,75,23,35,5,2,1,0,26,8,1,11,1,1,0,2,0
1974,arnoc101,scoring,55,45,16,24,4,2,0,0,24,7,1,6,1,1,0,2,0
1974,ashba001,empty,4,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
1974,ashba001,menon,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,ashba001,scoring,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,auerr101,empty,52,46,19,22,0,0,1,0,1,6,0,7,0,0,0,0,0
1974,auerr101,menon,30,27,6,6,0,0,0,0,3,2,0,2,4,0,1,0,0
1974,auerr101,scoring,14,13,2,2,0,0,0,0,3,0,0,2,1,0,1,0,0
1974,augud101,empty,12,12,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0
1974,augud101,menon,10,10,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0
1974,augud101,scoring,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1974,ayalb001,empty,37,32,10,16,0,0,2,0,2,4,0,7,0,1,0,0,0
1974,ayalb001,loaded,6,5,1,1,0,0,0,0,3,0,0,1,1,0,0,1,0
1974,ayalb001,menon,41,36,6,7,1,0,0,0,6,3,0,10,3,0,0,2,0
1974,ayalb001,scoring,29,24,3,3,0,0,0,0,6,3,0,7,2,0,0,2,0
1974,bailb103,empty,321,286,81,140,15,1,14,0,14,35,0,62,0,0,0,0,0
1974,bailb103,loaded,19,14,5,8,0,0,1,1,16,3,0,1,2,0,0,2,0
1974,bailb103,menon,293,221,61,86,5,1,6,1,59,65,9,45,22,1,1,5,0
1974,bailb103,scoring,178,126,34,44,2,1,2,1,50,46,9,29,6,1,0,5,0
1974,baked002,empty,345,312,90,146,23,0,11,0,11,32,0,47,0,1,0,0,0
1974,baked002,loaded,14,11,4,5,1,0,0,0,9,0,0,2,0,0,0,3,0
1974,baked002,menon,311,262,57,96,12,0,9,0,58,39,9,40,12,0,3,7,0
1974,baked002,scoring,182,149,32,47,6,0,3,0,44,26,9,30,3,0,0,7,0
1974,bakef101,empty,20,18,5,6,1,0,0,0,0,2,0,3,0,0,0,0,0
1974,bakef101,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,bakef101,menon,12,11,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0
1974,bakef101,scoring,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,balaj101,empty,23,21,3,3,0,0,0,0,0,1,0,5,0,1,0,0,0
1974,balaj101,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1974,balaj101,menon,23,21,7,10,0,0,1,0,5,1,0,5,0,0,1,0,0
1974,balaj101,scoring,11,11,4,7,0,0,1,0,5,0,0,2,0,0,0,0,0
1974,bands101,empty,318,267,65,100,10,2,7,0,7,48,0,47,0,3,0,0,0
1974,bands101,loaded,11,10,5,11,3,0,1,1,14,0,0,0,1,0,0,1,0
1974,bands101,menon,285,231,56,112,11,0,15,1,96,38,4,32,10,2,1,13,0
1974,bands101,scoring,192,148,43,78,8,0,9,1,83,30,4,21,1,0,1,13,0
1974,baned101,empty,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1974,baned101,menon,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1974,banna001,empty,17,17,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0
1974,banna001,menon,12,8,2,2,0,0,0,0,1,3,0,2,0,1,0,0,0
1974,banna001,scoring,10,6,2,2,0,0,0,0,1,3,0,2,0,1,0,0,0
1974,barer101,empty,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1974,barer101,loaded,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0
