YEAR,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1986,ackej001,empty,18,18,3,4,1,0,0,0,0,0,0,14,0,0,0,0,0
1986,ackej001,loaded,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1986,ackej001,menon,10,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
1986,ackej001,scoring,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
1986,adduj001,empty,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1986,adduj001,menon,9,7,1,2,1,0,0,0,0,1,0,1,0,0,1,0,0
1986,adduj001,scoring,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1986,agual001,empty,86,81,18,31,2,1,3,0,3,3,0,16,0,2,0,0,0
1986,agual001,loaded,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1986,agual001,menon,60,52,10,17,4,0,1,0,10,5,0,10,3,1,0,2,0
1986,agual001,scoring,32,27,7,10,3,0,0,0,8,2,0,5,2,1,0,2,0
1986,aguir001,empty,33,30,5,8,0,0,1,0,1,3,0,8,0,0,0,0,0
1986,aguir001,loaded,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0
1986,aguir001,menon,24,21,3,6,0,0,1,0,5,0,0,4,0,0,3,0,0
1986,aguir001,scoring,14,13,2,2,0,0,0,0,3,0,0,2,0,0,1,0,0
1986,aldrm001,empty,128,115,30,47,9,1,2,0,2,12,0,17,0,1,0,0,0
1986,aldrm001,loaded,11,10,2,2,0,0,0,0,6,1,0,1,0,0,0,0,0
1986,aldrm001,menon,128,101,24,37,9,2,0,0,23,21,4,17,3,1,4,1,0
1986,aldrm001,scoring,90,67,16,26,6,2,0,0,21,18,4,11,2,1,3,1,0
1986,alexd001,empty,22,22,2,2,0,0,0,0,0,0,0,6,0,0,0,0,0
1986,alexd001,loaded,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1986,alexd001,menon,23,16,6,7,1,0,0,0,5,0,0,2,2,0,6,1,0
1986,alexd001,scoring,10,8,4,4,0,0,0,0,5,0,0,1,0,0,1,1,0
1986,allaa001,empty,160,149,28,31,3,0,0,0,0,10,0,16,0,1,0,0,0
1986,allaa001,loaded,6,6,1,3,0,1,0,0,3,0,0,1,0,0,0,0,0
1986,allaa001,menon,164,144,38,51,4,3,1,0,29,4,0,20,7,0,11,4,1
1986,allaa001,scoring,92,86,22,31,0,3,1,0,28,2,0,9,2,0,0,4,0
1986,almob001,empty,133,117,20,35,1,1,4,0,4,16,0,25,0,0,0,0,0
1986,almob001,loaded,8,5,2,2,0,0,0,0,6,0,0,1,0,0,0,3,0
1986,almob001,menon,97,79,23,40,6,1,3,0,23,14,2,13,5,0,1,3,0
1986,almob001,scoring,54,41,11,20,3,0,2,0,19,10,2,11,0,0,0,3,0
1986,amele001,empty,6,6,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
1986,amele001,menon,5,5,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
1986,amele001,scoring,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1986,anded001,empty,142,127,31,36,5,0,0,0,0,15,0,27,0,0,0,0,0
1986,anded001,loaded,8,7,1,1,0,0,0,0,2,0,0,2,2,0,0,1,0
1986,anded001,menon,99,89,22,29,4,0,1,0,15,7,1,12,11,0,2,1,0
1986,anded001,scoring,61,56,12,14,2,0,0,0,12,3,1,8,5,0,1,1,0
1986,andel001,empty,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1986,andel001,menon,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
