YEAR,PHASE,RESP_BAT_ID,BAT_FLD_CD,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2010,R,infao001,7,34,31,5,5,0,0,0,0,6,1,0,7,2,0,1,1,0
2010,R,infao001,9,23,23,10,10,0,0,0,0,1,0,0,3,1,0,0,0,0
2010,R,infao001,11,13,12,3,3,0,0,0,0,1,1,0,4,0,0,0,0,0
2010,R,ingeb001,5,575,509,126,202,27,5,13,0,70,54,4,133,12,5,0,7,0
2010,R,ingeb001,11,5,5,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,inglj001,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,inglj001,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,inglj001,4,13,11,3,5,2,0,0,0,1,2,0,1,1,0,0,0,0
2010,R,inglj001,7,25,20,7,10,3,0,0,0,1,4,0,3,0,0,0,1,0
2010,R,inglj001,9,43,41,6,9,1,1,0,0,0,2,0,11,0,0,0,0,0
2010,R,inglj001,11,77,68,20,33,2,4,1,0,6,7,0,18,0,2,0,0,0
2010,R,ishit001,3,121,111,27,39,6,0,2,1,16,8,2,25,3,0,1,1,0
2010,R,ishit001,11,52,47,15,23,5,0,1,0,6,5,0,4,0,0,0,0,0
2010,R,iwama001,4,179,153,26,38,4,1,2,0,8,24,0,29,4,0,1,1,0
2010,R,iwama001,5,36,31,4,5,1,0,0,0,4,5,0,10,0,0,0,0,0
2010,R,iwama001,11,14,12,4,6,2,0,0,0,1,2,0,2,0,0,0,0,0
2010,R,iztuc001,6,513,473,109,127,13,1,1,0,28,25,1,53,11,6,7,2,0
2010,R,iztum001,4,85,76,21,25,2,1,0,0,5,8,0,9,0,1,0,0,0
2010,R,iztum001,5,108,96,26,44,9,0,3,0,18,10,0,13,1,1,0,1,0
2010,R,iztum001,6,28,26,4,6,2,0,0,0,3,2,0,2,0,0,0,0,0
2010,R,iztum001,10,11,8,0,0,0,0,0,0,1,1,0,2,0,0,1,1,0
2010,R,iztum001,11,6,6,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,jacka001,8,669,614,179,245,34,10,4,0,40,46,4,169,5,3,3,3,0
2010,R,jacka001,11,6,4,2,2,0,0,0,0,1,1,0,1,0,1,0,0,0
2010,R,jackc002,3,13,11,5,5,0,0,0,0,1,2,1,2,0,0,0,0,0
2010,R,jackc002,7,218,187,41,60,13,0,2,0,15,29,2,24,5,1,0,1,0
2010,R,jackc002,10,5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,jackc002,11,5,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,jacke001,1,43,38,6,9,0,0,1,0,3,2,0,22,0,0,3,0,0
2010,R,jacom001,3,28,24,5,9,1,0,1,0,2,3,0,7,0,0,1,0,0
2010,R,janip001,4,12,11,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
2010,R,janip001,5,24,21,7,11,1,0,1,0,4,3,0,3,0,0,0,0,0
2010,R,janip001,6,188,165,44,65,9,0,4,0,21,18,2,25,3,1,3,1,0
2010,R,janip001,11,4,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2010,R,jansc001,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,jansk001,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,R,jansk001,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,jaraj001,2,94,84,13,18,2,0,1,0,6,8,1,13,6,1,0,1,0
2010,R,jaraj001,11,3,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2010,R,jasoj001,2,347,295,73,103,14,2,4,0,34,46,1,31,6,2,1,3,0
2010,R,jasoj001,3,2,2,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0
2010,R,jasoj001,10,40,31,13,21,3,1,1,0,7,9,0,4,1,0,0,0,0
2010,R,jasoj001,11,15,11,1,1,0,0,0,0,1,4,0,4,1,0,0,0,0
2010,R,jay-j001,7,12,10,2,2,0,0,0,0,0,1,0,2,0,1,0,0,0
2010,R,jay-j001,8,98,85,21,29,3,1,1,0,11,10,0,18,2,1,1,1,0
2010,R,jay-j001,9,186,170,56,82,15,1,3,0,13,11,0,24,3,1,4,0,0
2010,R,jay-j001,11,27,22,7,8,1,0,0,0,3,2,0,6,0,0,3,0,0
2010,R,jennd002,7,6,5,2,4,0,1,0,0,1,1,0,2,0,0,0,0,0
2010,R,jennd002,8,7,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,jennd002,9,9,8,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
2010,R,jennd002,11,2,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0
2010,R,jeted001,6,713,639,173,237,28,3,10,0,67,62,4,103,21,9,0,3,0
2010,R,jeted001,10,24,22,5,7,2,0,0,0,0,1,0,3,1,0,1,0,0
2010,R,jeted001,11,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,jimeu001,1,83,77,8,8,0,0,0,0,4,2,0,18,0,0,4,0,0
2010,R,johnc003,5,358,337,104,163,22,2,11,0,52,15,2,90,8,2,0,4,0
2010,R,johnc003,11,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,johnd004,3,45,30,3,9,0,0,2,0,6,14,0,6,0,0,0,1,0
2010,R,johnd004,5,18,15,2,2,0,0,0,0,1,2,0,5,0,0,0,1,0
2010,R,johnd004,7,4,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2010,R,johnd004,10,67,59,15,33,3,0,5,0,15,7,0,14,1,1,0,0,0
2010,R,johnd004,11,6,4,2,2,0,0,0,0,1,1,0,0,0,0,0,1,0
2010,R,johnj009,1,66,59,5,5,0,0,0,0,4,1,0,24,1,0,6,0,0
2010,R,johnk003,4,657,573,163,286,35,5,26,0,71,77,1,143,12,2,3,2,0
2010,R,johnk003,10,9,7,3,4,1,0,0,0,0,2,0,3,0,0,0,0,0
2010,R,johnk003,11,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,R,johnn001,3,9,9,1,2,1,0,0,0,2,0,0,2,1,0,0,0,0
2010,R,johnn001,10,87,62,11,20,3,0,2,0,6,23,0,21,1,2,0,0,0
2010,R,johnn001,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,R,johnr008,7,111,101,27,36,4,1,1,0,7,4,0,28,1,3,1,2,0
2010,R,johnr008,8,15,15,4,6,2,0,0,0,0,0,0,6,1,0,0,0,0
2010,R,johnr008,9,64,62,15,23,3,1,1,0,6,1,0,13,0,1,0,0,0
2010,R,johnr008,11,25,24,7,9,2,0,0,0,2,0,0,3,1,0,1,0,0
2010,R,johnr009,2,209,178,34,50,10,0,2,0,13,25,2,46,5,2,1,3,0
2010,R,jonea002,7,47,38,9,28,1,0,6,0,12,8,0,7,5,1,0,0,0
2010,R,jonea002,8,55,46,12,23,2,0,3,0,5,7,0,10,1,2,0,0,0
2010,R,jonea002,9,173,147,33,62,8,0,7,0,23,24,0,45,7,0,0,2,0
2010,R,jonea002,10,47,44,9,18,1,1,2,0,4,3,0,11,2,0,0,0,0
2010,R,jonea002,11,6,3,1,4,0,0,1,1,4,3,0,0,0,0,0,0,0
2010,R,jonea003,8,621,581,165,257,25,5,19,0,69,23,1,119,17,13,2,2,0
2010,R,jonec004,5,369,306,80,129,19,0,10,0,43,60,5,47,10,0,0,3,0
2010,R,jonec004,10,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,jonec004,11,8,7,3,5,2,0,0,0,3,1,1,0,0,0,0,0,0
2010,R,joneg002,3,447,411,96,156,25,1,11,0,53,31,0,84,12,0,0,5,0
2010,R,joneg002,7,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,R,joneg002,9,195,170,46,82,9,0,9,0,32,21,2,36,6,1,0,3,0
2010,R,joneg002,10,4,4,2,5,0,0,1,0,1,0,0,1,0,0,0,0,0
2010,R,joneg002,11,4,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,R,joycm001,7,34,26,5,11,3,0,1,0,1,8,0,6,1,0,0,0,0
2010,R,joycm001,9,175,148,39,74,8,3,7,0,26,22,2,33,1,2,0,3,0
2010,R,joycm001,10,39,34,5,11,3,0,1,1,6,5,0,13,0,0,0,0,0
2010,R,joycm001,11,13,8,3,7,1,0,1,1,7,5,0,3,0,0,0,0,0
2010,R,jurrj001,1,46,39,5,6,1,0,0,0,2,2,0,14,1,1,4,0,0
2010,R,kaaik001,3,141,126,27,49,5,1,5,0,15,14,1,30,4,0,0,1,0
2010,R,kaaik001,10,63,52,11,21,1,0,3,0,9,10,1,9,0,0,1,0,0
2010,R,kaaik001,11,2,2,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
2010,R,kalir001,7,42,38,10,14,1,0,1,0,4,3,0,9,1,0,0,1,0
2010,R,kalir001,8,127,116,27,48,10,1,3,2,18,8,0,26,4,1,2,0,0
2010,R,kalir001,9,4,4,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,kalir001,11,6,5,2,2,0,0,0,0,2,1,0,2,0,0,0,0,0
2010,R,kaplg001,7,30,28,7,10,0,0,1,0,3,1,0,4,1,1,0,0,0
2010,R,kaplg001,8,4,4,1,2,1,0,0,0,1,0,0,1,0,0,0,0,0
2010,R,kaplg001,9,90,76,16,20,1,0,1,0,8,10,0,13,2,2,1,1,0
2010,R,kaplg001,10,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,R,kaplg001,11,11,11,2,4,2,0,0,0,2,0,0,4,0,0,0,0,0
2010,R,karsj001,1,38,33,2,2,0,0,0,0,0,1,0,16,0,0,4,0,0
2010,R,kawak001,1,31,24,3,4,1,0,0,0,1,3,0,9,1,0,4,0,0
2010,R,kazms001,1,7,6,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
2010,R,keara001,7,341,300,80,126,17,1,9,0,36,35,1,87,11,4,0,2,0
2010,R,keara001,8,17,15,6,6,0,0,0,0,1,2,0,2,1,0,0,0,0
2010,R,keara001,9,91,77,17,23,3,0,1,0,10,9,1,21,4,5,0,0,0
2010,R,keara001,10,7,7,3,4,1,0,0,0,2,0,0,3,0,0,0,0,0
2010,R,keara001,11,5,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
2010,R,kelld001,3,57,55,12,22,1,0,3,0,7,1,0,13,0,0,0,1,0
2010,R,kelld001,5,43,41,6,10,1,0,1,0,2,2,0,9,1,0,0,0,0
2010,R,kelld001,7,97,92,29,46,2,0,5,0,16,4,0,11,0,1,0,0,0
2010,R,kelld001,8,41,38,9,9,0,0,0,0,2,1,0,5,0,0,1,1,0
2010,R,kelld001,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,kelld001,11,12,11,2,2,0,0,0,0,0,0,0,4,0,1,0,0,0
2010,R,kempm001,8,662,596,149,270,25,6,28,1,87,53,4,168,14,4,0,9,0
2010,R,kempm001,11,6,6,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0
2010,R,kendh001,3,47,46,14,23,3,0,2,0,5,1,1,10,1,0,0,0,0
2010,R,kendh001,4,605,564,156,226,38,4,8,0,70,27,1,83,14,5,4,5,0
2010,R,kendh001,11,6,6,2,2,0,0,0,0,0,0,0,1,1,0,0,0,0
2010,R,kendj001,2,490,434,111,129,18,0,0,0,37,37,2,45,12,6,6,7,0
2010,R,kendk001,1,59,51,5,7,2,0,0,0,0,2,0,16,0,0,6,0,0
2010,R,kenna001,3,32,27,8,10,2,0,0,0,2,2,0,2,2,3,0,0,0
2010,R,kenna001,4,311,277,70,91,13,1,2,0,25,29,0,33,8,2,1,2,0
2010,R,kenna001,5,21,16,2,5,0,0,1,0,2,4,1,4,0,0,0,1,0
2010,R,kenna001,11,25,22,5,6,1,0,0,0,2,2,0,5,0,0,0,1,0
2010,R,kenni001,1,67,54,11,12,1,0,0,0,2,7,0,24,0,0,5,1,0
2010,R,keppj001,4,531,474,133,185,32,1,6,0,55,48,1,33,14,1,4,4,0
2010,R,keppj001,6,39,36,14,16,2,0,0,0,4,2,0,3,1,0,1,0,0
2010,R,keppj001,11,5,4,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,R,kersc001,1,74,55,3,3,0,0,0,0,1,1,0,17,3,0,18,0,0
2010,R,kinsi001,4,459,391,112,161,20,1,9,0,45,55,2,57,11,7,2,4,0
2010,R,kinsi001,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,R,konep001,3,535,466,147,277,26,1,34,0,97,60,6,92,7,4,0,5,0
2010,R,konep001,10,95,81,24,43,4,0,5,1,14,12,1,18,2,1,0,1,0
2010,R,konep001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,kotcc001,3,442,400,89,138,20,1,9,0,51,34,6,53,13,3,0,5,0
2010,R,kotcc001,10,9,9,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,R,kotcc001,11,6,5,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0
2010,R,kotsm001,3,137,129,31,46,7,1,2,0,11,8,2,15,2,0,0,0,0
2010,R,kotsm001,9,23,19,6,9,0,0,1,0,2,4,0,2,0,0,0,0,0
2010,R,kotsm001,10,185,166,39,66,10,1,5,0,18,19,1,19,6,0,0,0,0
2010,R,kotsm001,11,14,13,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0
2010,R,kottg001,2,245,208,43,84,12,1,9,0,26,32,1,43,5,0,1,4,0
2010,R,kottg001,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,kottg001,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,kottg001,11,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
2010,R,kouzk001,5,585,550,135,214,32,1,15,0,70,24,2,96,20,6,0,5,0
2010,R,kouzk001,11,1,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0
2010,R,krate001,2,36,34,4,4,0,0,0,0,1,2,0,9,0,0,0,0,0
2010,R,kroez001,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,kubej002,7,62,57,15,30,3,0,4,1,13,5,1,10,1,0,0,0,0
2010,R,kubej002,9,333,299,77,132,13,3,12,1,51,31,3,63,10,2,0,1,0
2010,R,kubej002,10,182,158,37,59,7,0,5,0,28,19,1,40,5,1,0,4,0
2010,R,kubej002,11,5,4,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0
2010,R,kuo-h001,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
2010,R,kuroh001,1,68,55,2,2,0,0,0,0,0,2,0,21,1,0,11,0,0
2010,R,lackj001,1,5,4,2,3,1,0,0,0,0,0,0,1,0,0,1,0,0
2010,R,lackj001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,laffa001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,lairg001,2,291,265,56,82,11,0,5,0,24,16,0,52,7,3,5,2,0
2010,R,lairg001,11,8,5,0,0,0,0,0,0,1,2,0,5,0,0,1,0,0
2010,R,lambm001,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,lambm001,11,37,35,7,10,1,1,0,0,4,2,0,6,0,0,0,0,0
2010,R,langr002,3,15,12,1,4,0,0,1,0,2,3,0,6,0,0,0,0,0
2010,R,langr002,7,90,74,15,21,1,1,1,0,1,15,0,32,0,0,1,0,0
2010,R,langr002,8,8,7,3,4,1,0,0,0,0,1,1,3,0,0,0,0,0
2010,R,langr002,9,7,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0
2010,R,langr002,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,langr002,11,11,10,2,5,0,0,1,0,1,1,0,6,0,0,0,0,0
2010,R,lannj001,1,50,44,4,6,2,0,0,0,4,4,0,22,1,0,2,0,0
2010,R,lapom001,3,368,325,73,121,15,0,11,1,37,40,1,72,9,1,0,2,0
2010,R,lapom001,7,23,20,4,4,0,0,0,0,0,3,0,6,2,0,0,0,0
2010,R,lapom001,10,32,29,5,10,0,1,1,0,4,3,0,4,1,0,0,0,0
2010,R,lapom001,11,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,larij001,3,21,19,3,5,2,0,0,0,1,1,0,6,0,1,0,0,0
2010,R,larij001,5,13,12,2,5,0,0,1,0,2,1,0,6,0,0,0,0,0
2010,R,larij001,7,23,21,4,8,1,0,1,0,5,2,0,8,1,0,0,0,0
2010,R,larij001,10,15,14,3,3,0,0,0,0,1,1,0,4,1,0,0,0,0
2010,R,larij001,11,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2010,R,laroa001,3,603,549,145,261,37,2,25,0,100,47,4,166,8,3,0,4,0
2010,R,laroa001,10,6,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2010,R,laroa001,11,6,5,1,1,0,0,0,0,0,1,0,3,0,0,0,0,0
2010,R,laroa002,3,7,6,2,3,1,0,0,0,1,0,0,1,0,0,0,1,0
2010,R,laroa002,4,17,16,3,3,0,0,0,0,1,1,0,3,0,0,0,0,0
2010,R,laroa002,5,206,187,41,55,5,0,3,0,11,16,0,28,6,2,1,0,0
2010,R,laroa002,10,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,laroa002,11,39,36,5,10,2,0,1,0,3,2,0,10,1,0,1,0,0
2010,R,laruj001,2,61,55,11,18,1,0,2,0,5,4,0,7,3,1,1,0,0
2010,R,laruj001,11,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,R,latom001,1,63,54,6,11,2,0,1,0,3,0,0,29,1,0,9,0,0
2010,R,leakm001,1,56,45,16,17,1,0,0,0,3,4,0,13,0,1,6,0,0
2010,R,leakm001,11,4,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
2010,R,leblw001,1,49,44,13,13,0,0,0,0,1,1,0,12,0,0,4,0,0
2010,R,lecus001,1,12,11,1,2,1,0,0,0,0,0,0,2,0,0,1,0,0
2010,R,lee-c001,3,70,68,16,31,3,0,4,0,14,2,0,4,1,0,0,0,0
2010,R,lee-c001,7,550,513,125,208,24,1,19,1,72,31,1,54,19,3,0,3,0
2010,R,lee-c001,10,29,24,8,13,2,0,1,0,3,4,0,1,0,0,0,1,0
2010,R,lee-c003,1,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,R,lee-d002,3,610,531,138,229,34,0,19,1,77,73,1,128,22,2,0,4,0
2010,R,lee-d002,10,13,13,4,5,1,0,0,0,3,0,0,4,1,0,0,0,0
2010,R,lee-d002,11,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,R,lerea001,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2010,R,lestj001,1,6,3,0,0,0,0,0,0,1,1,0,2,0,0,1,1,0
2010,R,lewic001,1,8,7,2,2,0,0,0,0,2,0,0,2,0,0,1,0,0
2010,R,lewif001,7,380,336,90,147,25,4,8,0,32,32,1,80,6,8,1,3,0
2010,R,lewif001,8,26,24,6,7,1,0,0,0,1,2,0,5,1,0,0,0,0
2010,R,lewif001,9,30,28,8,12,2,1,0,0,2,2,0,8,1,0,0,0,0
2010,R,lewif001,10,39,35,8,11,3,0,0,0,1,2,0,7,1,1,0,1,0
2010,R,lewif001,11,5,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2010,R,lewir002,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,lillb001,4,68,65,10,16,1,1,1,0,7,3,0,24,2,0,0,0,0
2010,R,lillb001,5,6,6,2,3,1,0,0,0,0,0,0,3,0,0,0,0,0
2010,R,lillb001,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,lillb001,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,lillb001,8,8,8,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0
2010,R,lillb001,10,12,12,4,5,1,0,0,0,2,0,0,6,0,0,0,0,0
2010,R,lillb001,11,5,5,4,11,2,1,1,0,7,0,0,0,0,0,0,0,0
2010,R,lillt001,1,62,54,2,2,0,0,0,0,1,3,0,26,1,1,4,0,0
2010,R,lincb001,1,18,15,6,6,0,0,0,0,3,0,0,3,0,0,3,0,0
2010,R,lincm001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,linct001,1,83,67,7,7,0,0,0,0,5,3,0,29,1,0,13,0,0
2010,R,linda001,3,35,35,7,14,4,0,1,0,6,0,0,8,3,0,0,0,0
2010,R,linda001,7,61,58,11,19,2,0,2,0,6,2,0,11,1,0,0,1,0
2010,R,linda001,10,514,473,116,205,26,3,19,0,59,36,3,124,6,3,0,2,0
2010,R,linda001,11,3,3,1,4,0,0,1,0,1,0,0,1,0,0,0,0,0
2010,R,lindj003,3,6,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
2010,R,lindj003,11,7,7,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
2010,R,lirif001,1,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,litsj001,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,loe-k001,1,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2010,R,lohsk001,1,35,33,6,8,2,0,0,0,3,0,0,8,0,0,2,0,0
2010,R,lohsk001,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,lohsk001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,lonej001,3,644,585,155,229,40,2,10,0,87,51,9,95,14,4,0,4,0
2010,R,lonej001,11,4,3,2,3,1,0,0,0,1,1,0,0,0,0,0,0,0
2010,R,longe001,5,661,574,169,291,46,5,22,0,104,72,12,124,15,5,0,10,0
2010,R,lopef001,3,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,lopef001,4,89,79,15,25,4,0,2,1,9,7,0,16,0,1,1,1,0
2010,R,lopef001,5,247,222,57,75,9,0,3,0,16,23,0,38,5,0,2,0,0
2010,R,lopef001,6,83,70,16,32,5,1,3,0,10,12,0,20,2,0,0,1,0
2010,R,lopef001,11,18,16,3,3,0,0,0,0,2,2,1,6,0,0,0,0,0
2010,R,lopej002,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,lopej003,5,590,563,133,191,28,0,10,2,54,21,1,64,19,3,0,3,0
2010,R,lopej003,10,32,30,9,10,1,0,0,0,4,2,0,2,1,0,0,0,0
2010,R,loper001,1,72,64,5,5,0,0,0,0,1,1,0,35,2,1,5,1,0
2010,R,lowed001,1,68,53,8,12,4,0,0,0,3,5,0,14,1,0,10,0,0
2010,R,lowed001,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,R,lowem001,3,152,137,33,52,7,0,4,0,15,13,0,23,5,0,0,2,0
2010,R,lowem001,5,16,16,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0
2010,R,lowem001,10,63,54,11,18,4,0,1,0,7,9,1,9,2,0,0,0,0
2010,R,lowem001,11,13,11,5,7,2,0,0,0,4,1,0,2,0,0,0,1,0
2010,R,lowrj001,3,7,6,2,5,0,0,1,0,1,1,0,0,0,0,0,0,0
2010,R,lowrj001,4,98,87,22,36,8,0,2,0,10,11,0,12,2,0,0,0,0
2010,R,lowrj001,6,83,71,23,46,5,0,6,0,13,11,0,11,0,1,0,0,0
2010,R,lowrj001,11,9,7,2,3,1,0,0,0,0,2,0,2,0,0,0,0,0
2010,R,lucrj001,2,296,276,69,90,9,0,4,0,26,18,1,44,9,1,0,1,0
2010,R,lucrj001,11,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,lucyd001,2,17,14,4,9,2,0,1,0,2,2,0,3,0,1,0,0,0
2010,R,lucyd001,11,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,ludwr001,7,4,4,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0
2010,R,ludwr001,8,13,11,4,5,1,0,0,0,0,2,0,1,0,0,0,0,0
2010,R,ludwr001,9,521,461,115,193,25,1,17,0,68,46,0,113,12,8,0,5,1
2010,R,ludwr001,10,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
2010,R,ludwr001,11,11,11,2,3,1,0,0,0,0,0,0,6,0,0,0,0,0
2010,R,luebc001,1,5,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2010,R,lugoj001,4,184,165,41,45,2,1,0,0,13,12,0,34,4,2,5,0,0
2010,R,lugoj001,5,6,5,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0
2010,R,lugoj001,6,63,62,16,17,1,0,0,0,3,1,0,12,2,0,0,0,0
2010,R,lugoj001,7,4,4,2,3,1,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,lugoj001,10,5,4,1,3,0,1,0,0,2,1,0,2,0,0,0,0,0
2010,R,lugoj001,11,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2010,R,lunah001,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,lunah001,5,7,7,2,5,0,0,1,0,1,0,0,2,0,0,0,0,0
2010,R,lunah001,11,22,21,2,6,1,0,1,0,3,0,0,11,0,0,0,1,0
2010,R,madsr001,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,mahop002,1,65,56,5,5,0,0,0,0,0,2,0,31,0,0,7,0,0
2010,R,maiem001,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,R,maiem001,7,20,19,4,6,2,0,0,0,1,0,0,4,1,0,0,1,0
2010,R,maiem001,8,238,214,53,78,5,4,4,0,28,23,2,38,2,0,1,0,0
2010,R,maiem001,9,158,136,40,55,8,2,1,0,10,17,0,25,0,0,3,2,0
2010,R,maiem001,11,4,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,mainj001,1,14,10,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0
2010,R,maldc003,2,12,11,3,6,0,0,1,0,3,1,0,2,0,0,0,0,0
2010,R,malom001,1,5,3,1,1,0,0,0,0,0,0,0,1,0,0,2,0,0
2010,R,mangm001,5,28,26,5,5,0,0,0,0,1,1,0,9,1,0,1,0,0
2010,R,mangm001,10,12,11,3,3,0,0,0,0,0,1,0,4,0,0,0,0,0
2010,R,mangm001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,mansj001,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,manzt001,6,280,256,57,67,7,0,1,0,21,13,1,70,6,3,5,3,0
2010,R,manzt001,11,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2010,R,marcs001,1,6,4,1,2,1,0,0,0,1,1,0,2,0,0,1,0,0
2010,R,markn001,9,705,626,186,273,45,3,12,0,60,72,9,93,18,2,0,5,0
2010,R,markn001,10,4,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,R,marqj001,1,21,19,3,4,1,0,0,0,2,0,0,2,0,0,2,0,0
2010,R,marqj001,11,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,R,marsl001,2,294,262,51,75,15,0,3,1,22,26,0,55,7,3,2,1,0
