YEAR,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
2012,abadf001,empty,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2012,abadf001,menon,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2012,abadf001,scoring,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,abreb001,empty,132,115,27,36,6,0,1,0,1,17,0,29,0,0,0,0,0
2012,abreb001,loaded,4,3,2,3,1,0,0,0,6,1,0,0,0,0,0,0,0
2012,abreb001,menon,125,104,26,39,5,1,2,0,23,20,3,27,7,0,0,1,0
2012,abreb001,scoring,80,63,17,26,3,0,2,0,21,16,3,20,2,0,0,1,0
2012,abret001,empty,47,45,6,11,2,0,1,0,1,2,0,6,0,0,0,0,0
2012,abret001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,abret001,menon,27,25,12,14,0,1,0,0,14,0,0,7,1,1,0,1,0
2012,abret001,scoring,20,18,12,14,0,1,0,0,14,0,0,4,0,1,0,1,0
2012,ackld001,empty,438,409,90,129,16,1,7,0,7,29,0,87,0,0,0,0,0
2012,ackld001,loaded,13,13,7,8,1,0,0,0,12,0,0,1,0,0,0,0,0
2012,ackld001,menon,230,198,47,70,6,1,5,0,43,30,7,37,3,0,1,1,0
2012,ackld001,scoring,136,114,23,31,2,0,2,0,34,21,7,22,0,0,0,1,0
2012,adamm002,empty,46,42,7,13,3,0,1,0,1,4,0,14,0,0,0,0,0
2012,adamm002,loaded,4,4,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0
2012,adamm002,menon,45,44,14,20,3,0,1,0,12,1,0,10,3,0,0,0,0
2012,adamm002,scoring,23,22,7,11,1,0,1,0,11,1,0,9,1,0,0,0,0
2012,adcon001,loaded,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,adcon001,menon,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,adcon001,scoring,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012,affej001,empty,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,alleb001,empty,13,12,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0
2012,alleb001,loaded,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
