YEAR,RESP_BAT_ID,SITUATION,B_PA,B_AB,B_H,B_TB,B_2B,B_3B,B_HR,B_HR4,B_RBI,B_BB,B_IBB,B_SO,B_GDP,B_HP,B_SH,B_SF,B_XI
1978,adamg101,empty,166,156,35,52,6,1,3,0,3,10,0,18,0,0,0,0,0
1978,adamg101,loaded,5,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1978,adamg101,menon,166,154,45,69,12,0,4,0,32,7,0,14,10,0,2,0,3
1978,adamg101,scoring,103,96,24,40,7,0,3,0,29,6,0,9,2,0,0,0,1
1978,adamm102,empty,10,7,2,3,1,0,0,0,0,3,0,1,0,0,0,0,0
1978,adamm102,loaded,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
1978,adamm102,menon,12,8,1,1,0,0,0,0,1,4,0,1,0,0,0,0,0
1978,adamm102,scoring,4,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
1978,albeb101,empty,10,10,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0
1978,albeb101,menon,8,8,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
1978,albeb101,scoring,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1978,alexg101,empty,300,275,62,115,11,3,12,0,12,25,0,99,0,0,0,0,0
1978,alexg101,loaded,13,12,3,7,1,0,1,1,8,1,0,4,0,0,0,0,0
1978,alexg101,menon,264,223,50,106,9,1,15,1,72,32,5,67,11,2,1,5,1
1978,alexg101,scoring,170,142,39,82,8,1,11,1,64,22,5,38,5,1,0,5,0
1978,almob001,empty,247,232,57,72,13,1,0,0,0,15,0,35,0,0,0,0,0
1978,almob001,loaded,9,8,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0
1978,almob001,menon,195,173,45,53,6,1,0,0,21,18,10,39,6,0,3,1,0
1978,almob001,scoring,130,113,21,26,3,1,0,0,19,15,10,30,3,0,1,1,0
1978,aloms101,empty,18,18,4,5,1,0,0,0,0,0,0,3,0,0,0,0,0
1978,aloms101,menon,13,11,2,2,0,0,0,0,1,1,0,4,0,0,1,0,0
1978,aloms101,scoring,8,7,1,1,0,0,0,0,1,1,0,3,0,0,0,0,0
1978,alouj101,empty,78,77,21,28,4,0,1,0,1,1,0,3,0,0,0,0,0
1978,alouj101,loaded,6,3,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0
1978,alouj101,menon,74,62,24,30,1,1,1,0,18,5,1,2,4,0,4,3,0
1978,alouj101,scoring,45,36,10,15,0,1,1,0,17,4,1,1,3,0,2,3,0
1978,alstd101,empty,128,120,24,28,1,0,1,0,1,8,0,13,0,0,0,0,0
1978,alstd101,loaded,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1978,alstd101,menon,63,56,12,13,1,0,0,0,9,2,0,10,1,0,4,1,0
1978,alstd101,scoring,39,36,8,8,0,0,0,0,8,1,0,8,1,0,1,1,0
1978,andej001,empty,69,65,16,20,4,0,0,0,0,4,0,7,0,0,0,0,0
1978,andej001,loaded,4,3,1,2,1,0,0,0,5,0,0,1,0,0,0,1,0
1978,andej001,menon,58,43,5,8,3,0,0,0,7,7,1,9,5,0,7,1,0
1978,andej001,scoring,30,23,3,6,3,0,0,0,7,5,1,3,2,0,1,1,0
1978,andem101,empty,14,14,2,4,0,1,0,0,0,0,0,4,0,0,0,0,0
1978,andem101,loaded,5,3,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0
1978,andem101,menon,22,18,1,1,0,0,0,0,3,3,0,6,0,0,1,0,0
1978,andem101,scoring,16,14,1,1,0,0,0,0,3,2,0,5,0,0,0,0,0
1978,andrr101,empty,125,117,20,28,3,1,1,0,1,8,0,16,0,0,0,0,0
1978,andrr101,loaded,4,4,2,4,0,1,0,0,4,0,0,0,0,0,0,0,0
1978,andrr101,menon,77,60,19,23,0,2,0,0,10,12,1,2,2,0,5,0,0
1978,andrr101,scoring,44,35,12,16,0,2,0,0,10,8,1,1,1,0,1,0,0
